fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
-0.38181818181818183,-0.4444444444444444,0.19999999999999996,-0.32352941176470584,-0.6587677725118484,-0.3125,0.23278688524590163,0.12020792722546503,-0.09803921568627416,-0.3846153846153846,-0.612903225806452
0.30909090909090864,-0.5,-0.01333333333333342,-0.8725490196078431,-0.40284360189573454,-0.28125,-0.05573770491803298,0.012345679012355504,0.11764705882352988,0.2307692307692304,-0.06451612903225801
-0.09090909090909127,-0.5833333333333333,-0.040000000000000036,0.21568627450980404,-0.6018957345971564,0.09375,0.062295081967213006,0.3112410656270299,-0.2941176470588225,-0.30769230769230793,-0.41935483870967705
0.018181818181818077,-0.4444444444444444,-0.06666666666666676,-0.9019607843137255,-0.5734597156398104,-0.546875,-0.12786885245901647,-0.3931124106563004,-0.2549019607843128,-0.35897435897435925,-0.12903225806451601
-0.01818181818181852,-0.6944444444444444,0.22666666666666657,-0.6862745098039216,-0.6966824644549763,0.25,0.12786885245901636,-0.2085769980506882,-0.235294117647058,-0.025641025641025772,0.032258064516129004
0.12727272727272698,-0.33333333333333337,-0.06666666666666676,-0.9019607843137255,-0.21327014218009477,-0.65625,-0.19344262295081982,-0.05523066926576803,-0.235294117647058,-0.4358974358974359,-0.41935483870967705
-0.27272727272727293,-0.5555555555555556,-0.2533333333333333,-0.9509803921568627,-0.7630331753554502,-0.625,-0.5540983606557378,-0.7179987004548707,-0.117647058823529,-0.717948717948718,0.38709677419354893
-0.16363636363636402,-0.6944444444444444,-0.14666666666666672,-0.3137254901960784,-0.6208530805687204,-0.453125,-0.3967213114754099,-0.19298245614035636,-0.3725490196078427,-0.4358974358974359,-0.12903225806451601
0.3454545454545448,-0.5833333333333333,0.06666666666666665,-0.32352941176470584,-0.6208530805687204,-0.84375,-0.6000000000000001,0.23326835607537078,-0.4901960784313717,0.5897435897435896,-0.4516129032258065
-0.16363636363636402,-0.7222222222222222,-0.20000000000000007,0.1960784313725492,-0.49763033175355453,-0.734375,0.022950819672131084,0.4256010396361205,-0.6078431372549016,-0.23076923076923084,-0.6774193548387095
-0.3454545454545457,-0.6666666666666666,-0.20000000000000007,-0.48039215686274506,-0.7630331753554502,-0.484375,-0.10163934426229515,0.20987654320987303,0.3137254901960791,-0.5384615384615385,-0.838709677419355
-0.23636363636363678,-0.16666666666666674,-0.040000000000000036,-0.1568627450980392,-0.5071090047393365,-0.375,0.30491803278688523,0.3632228719947932,8.881784197001252e-16,-0.1282051282051282,-0.5483870967741935
-0.05454545454545512,-0.20833333333333348,-0.6266666666666667,-0.9411764705882353,-0.5639810426540284,-0.65625,-0.5475409836065575,-0.09161793372319949,-0.3137254901960782,-0.4615384615384617,-0.7096774193548385
0.018181818181818077,-0.38888888888888895,-0.33333333333333337,-0.8137254901960784,-0.6587677725118484,-0.53125,-0.298360655737705,-0.19688109161793932,-0.2549019607843128,-0.17948717948717952,-0.25806451612903203
-0.01818181818181852,-0.7777777777777777,-0.2266666666666668,-0.9607843137254902,-0.7914691943127963,-0.40625,-0.29180327868852474,-0.6790123456790411,-0.3725490196078427,-0.5384615384615385,0.3225806451612905
-0.16363636363636402,-0.0277777777777779,-0.30666666666666664,-0.5490196078431372,-0.6777251184834123,-0.40625,0.05573770491803276,-0.47368421052632925,-0.27450980392156854,-0.512820512820513,0.38709677419354893
0.23636363636363633,-0.7777777777777777,-0.20000000000000007,-0.33333333333333326,-0.6113744075829384,-0.125,-0.10163934426229515,0.1708901884340719,-0.3725490196078427,-0.6153846153846155,-0.5161290322580645
0.19999999999999973,-0.6944444444444444,-0.14666666666666672,-0.33333333333333326,-0.943127962085308,-0.296875,-0.2852459016393444,-0.2631578947368496,-0.6274509803921555,-0.5641025641025641,-0.032258064516129004
-0.5272727272727278,-0.75,-0.20000000000000007,-0.9215686274509804,-0.7345971563981042,-0.171875,-0.24590163934426246,-0.5074723846653626,-0.039215686274508776,-0.5897435897435898,0.06451612903225845
-0.41818181818181843,-0.3055555555555556,-0.20000000000000007,-0.7647058823529411,-0.7440758293838863,-0.5625,-0.2852459016393444,-0.7257959714100082,8.881784197001252e-16,-0.5384615384615385,0.645161290322581
-0.09090909090909127,-0.4722222222222222,0.2799999999999998,-0.4607843137254901,-0.6872037914691942,-0.09375,0.1081967213114754,0.11111111111111427,-0.21568627450980316,-0.28205128205128216,-0.5483870967741935
-0.01818181818181852,-0.41666666666666674,0.06666666666666665,-0.3137254901960784,-0.8578199052132701,-0.15625,0.062295081967213006,-0.2605588044184515,-0.5294117647058814,-0.7435897435897436,0.12903225806451646
0.23636363636363633,-0.638888888888889,0.040000000000000036,-0.8627450980392157,-0.5450236966824644,-0.703125,-0.19344262295081982,-0.3957115009746417,-0.5098039215686274,-0.23076923076923084,-0.06451612903225801
0.19999999999999973,-0.38888888888888895,-0.040000000000000036,-0.607843137254902,-0.8578199052132701,-0.71875,0.19999999999999996,-0.3359324236517125,-0.4901960784313717,0.1282051282051282,0.2580645161290325
-0.38181818181818183,-0.5555555555555556,-0.28,-0.7745098039215685,-0.7156398104265402,-0.5625,-0.29180327868852474,-0.6777128005198279,-0.3725490196078427,-0.6153846153846155,0.548387096774194
-0.12727272727272743,-0.6944444444444444,-0.06666666666666676,-0.38235294117647045,-0.6587677725118484,-0.234375,-0.278688524590164,-0.19558154645875447,-0.41176470588235237,-0.4358974358974359,-0.12903225806451601
-0.16363636363636402,-0.5833333333333333,-0.2266666666666668,0.4509803921568629,-0.39336492890995267,-0.15625,0.0360655737704918,0.4671864847303482,-0.4901960784313717,-0.512820512820513,-0.774193548387097
-0.4909090909090912,-0.41666666666666674,-0.5733333333333334,-0.28431372549019596,-0.6682464454976302,-0.28125,0.1934426229508195,0.040935672514621047,-0.19607843137254832,-0.6410256410256412,-0.5483870967741935
-0.3454545454545457,-0.861111111111111,0.11999999999999988,-0.9509803921568627,-0.6777251184834123,-0.046875,-0.14098360655737718,-0.5386614684860263,-0.35294117647058787,0.2820512820512817,0.032258064516129004
-0.6000000000000005,-0.5555555555555556,-0.09333333333333327,-0.8627450980392157,-0.6966824644549763,-0.8125,-0.619672131147541,-0.6491228070175339,-0.5294117647058814,-0.41025641025641035,0.16129032258064502
0.09090909090909083,-0.33333333333333337,-0.30666666666666664,-0.8823529411764706,-0.6872037914691942,-0.828125,-0.22622950819672139,-0.13060428849902905,-0.47058823529411775,-0.5897435897435898,-0.5161290322580645
-0.16363636363636402,-0.4444444444444444,-0.040000000000000036,-0.37254901960784303,-0.6777251184834123,-0.09375,0.25901639344262284,0.09811565951915213,-0.2941176470588225,-0.30769230769230793,-0.4838709677419355
-0.01818181818181852,-0.7777777777777777,-0.30666666666666664,-0.3627450980392156,-0.5734597156398104,-0.390625,0.37049180327868836,0.23326835607537078,0.13725490196078471,-0.15384615384615374,-0.3225806451612905
-0.20000000000000018,-0.5277777777777778,-0.09333333333333327,0.20098039215686292,-0.6303317535545023,-0.5625,-0.04262295081967227,0.49317738791424404,0.2549019607843146,-0.35897435897435925,-0.5161290322580645
-0.12727272727272743,-0.5277777777777778,-0.3600000000000001,-0.7058823529411764,-0.5450236966824644,-0.828125,-0.5409836065573772,-0.07862248213126577,-0.6274509803921555,-0.3333333333333335,-0.5161290322580645
-0.12727272727272743,-0.5555555555555556,-0.3866666666666667,-0.3627450980392156,-0.6966824644549763,-0.71875,-0.46229508196721325,-0.30474333983107726,-0.41176470588235237,0.6153846153846152,0.09677419354838745
-0.3090909090909091,-0.41666666666666674,0.5199999999999998,-0.9607843137254902,-0.5165876777251185,-0.796875,-0.3114754098360657,-0.3125406107862432,-0.4901960784313717,-0.512820512820513,-0.5161290322580645
-0.6727272727272728,-0.48611111111111105,-0.2533333333333333,-0.2941176470588235,-0.5924170616113744,-0.609375,-0.5016393442622952,-0.06302794022090552,-0.235294117647058,-0.5897435897435898,-0.22580645161290303
-0.20000000000000018,-0.5833333333333333,-0.30666666666666664,-0.9215686274509804,-0.5165876777251185,-0.515625,-0.08852459016393444,-0.18258609486682076,-0.13725490196078294,-0.1282051282051282,-0.5161290322580645
-0.3090909090909091,-0.5555555555555556,-0.33333333333333337,0.9215686274509807,-0.2985781990521327,-0.484375,-0.06885245901639347,0.6439246263807661,-0.27450980392156854,-0.28205128205128216,-0.6451612903225805
0.30909090909090864,0.16666666666666652,0.2533333333333332,-0.9509803921568627,-0.7345971563981042,-0.671875,-0.27213114754098366,-0.13060428849902905,-0.19607843137254832,-0.4871794871794872,-0.06451612903225801
0.19999999999999973,-0.13888888888888884,-0.30666666666666664,-0.08823529411764697,-0.5260663507109005,-0.515625,0.08852459016393421,0.09031838856401464,-0.5294117647058814,-0.4871794871794872,-0.06451612903225801
-0.12727272727272743,-0.5555555555555556,-0.09333333333333327,-0.5980392156862744,-0.7061611374407583,-0.359375,-0.04262295081967227,-0.16959064327485862,-0.21568627450980316,-0.051282051282051544,-0.16129032258064502
-0.05454545454545512,-0.2777777777777778,-0.14666666666666672,-0.8627450980392157,-0.6018957345971564,-0.578125,-0.24590163934426246,-0.16439246263809082,-0.019607843137254832,-0.28205128205128216,-0.22580645161290303
-0.7818181818181822,-0.13888888888888884,-0.44000000000000006,-0.892156862745098,-0.8293838862559242,-0.796875,-0.6262295081967214,-0.7024041585445389,0.3725490196078436,-0.41025641025641035,0.45161290322580694
0.018181818181818077,-0.5833333333333333,-0.01333333333333342,-0.8725490196078431,-0.6966824644549763,-0.234375,-0.016393442622950838,-0.5204678362573247,-0.09803921568627416,-0.5384615384615385,0.3548387096774195
0.12727272727272698,-0.4722222222222222,0.11999999999999988,-0.803921568627451,-0.6682464454976302,-0.578125,-0.37704918032786894,-0.46848602988956145,8.881784197001252e-16,-0.2564102564102564,0.516129032258065
-0.05454545454545512,-0.611111111111111,0.9733333333333332,-0.7941176470588235,-0.6682464454976302,-0.375,-0.1540983606557378,-0.4944769330734289,8.881784197001252e-16,-0.512820512820513,0.3548387096774195
0.05454545454545423,-0.6666666666666666,-0.01333333333333342,-0.9411764705882353,-0.8199052132701422,-0.59375,-0.5147540983606559,-0.4528914879792012,-0.33333333333333215,-2.220446049250313e-16,0.22580645161290347
-0.16363636363636402,-0.5555555555555556,-0.2266666666666668,-0.12745098039215674,-0.6872037914691942,-0.15625,-0.06885245901639347,0.13710201429501012,-0.39215686274509753,-0.2564102564102564,-0.3225806451612905
-0.27272727272727293,-0.4444444444444444,-0.2266666666666668,-0.7941176470588235,-0.7251184834123223,-0.625,-0.3967213114754099,-0.46848602988956145,0.019607843137254832,-0.512820512820513,0.16129032258064502
0.12727272727272698,-0.75,-0.06666666666666676,-0.9019607843137255,-0.6398104265402844,-0.359375,-0.08852459016393444,-0.18258609486682076,0.09803921568627505,0.20512820512820484,0.0
-0.4909090909090912,-0.6666666666666666,-0.3866666666666667,-0.9117647058823529,-0.7345971563981042,-0.4375,-0.48852459016393457,-0.5971410006497706,0.09803921568627505,-0.30769230769230793,0.2903225806451615
-0.3090909090909091,-0.41666666666666674,-0.52,0.41176470588235303,-0.7061611374407583,-0.703125,-0.337704918032787,0.33203378817412954,-0.33333333333333215,-0.28205128205128216,-0.612903225806452
-0.3090909090909091,-0.11111111111111116,-0.4933333333333334,-0.7450980392156863,-0.7725118483412322,-0.59375,-0.2852459016393444,-0.572449642625088,-0.1764705882352935,-0.17948717948717952,0.516129032258065
0.16363636363636358,-0.8055555555555556,-0.2266666666666668,-0.9313725490196079,-0.8104265402843602,-0.875,-0.678688524590164,-0.2085769980506882,0.07843137254902022,-0.5641025641025641,-0.3225806451612905
-0.16363636363636402,-0.75,-0.5466666666666666,-0.5588235294117647,-0.6208530805687204,-0.625,-0.5606557377049182,-0.23456790123458404,-0.6078431372549016,-0.5897435897435898,-0.41935483870967705
0.05454545454545423,-0.6944444444444444,0.30666666666666664,-0.14705882352941158,-0.8009478672985781,-0.625,-0.23278688524590174,-0.1046133853151332,-0.6274509803921555,-0.7435897435897436,-0.032258064516129004
-0.16363636363636402,-0.8333333333333333,-0.52,-0.9215686274509804,-0.6398104265402844,-0.5625,-0.5081967213114755,-0.41130604288500194,-0.07843137254901933,-0.17948717948717952,0.032258064516129004
0.05454545454545423,-0.7222222222222222,-0.17333333333333334,-0.9215686274509804,-0.5355450236966824,-0.4375,-0.003278688524590345,-0.2215724496426219,-0.2941176470588225,-0.20512820512820507,-0.35483870967741904
-0.05454545454545512,-0.6666666666666666,-0.20000000000000007,-0.9705882352941176,-0.9052132701421801,-0.96875,-0.9147540983606559,-0.7141000649772593,-0.21568627450980316,-0.6410256410256412,0.2903225806451615
0.7454545454545456,-0.6666666666666666,-0.12,-0.892156862745098,-0.6113744075829384,-0.59375,0.06885245901639325,0.0773229369720525,-0.2941176470588225,-0.4615384615384617,-0.6774193548387095
-0.45454545454545503,-0.5,-0.2266666666666668,-0.7549019607843137,-0.6966824644549763,-0.453125,-0.1540983606557378,-0.6972059779077426,-0.1764705882352935,-0.5641025641025641,0.548387096774194
-0.5636363636363639,-0.611111111111111,-0.33333333333333337,-0.9509803921568627,-0.6113744075829384,0.484375,0.04918032786885229,-0.49577647823264215,0.2549019607843146,0.02564102564102555,0.0
-0.20000000000000018,-0.0277777777777779,-0.3866666666666667,-0.5686274509803921,0.40284360189573465,-0.265625,-0.14754098360655754,-0.012345679012355504,-0.27450980392156854,-0.30769230769230793,-0.5483870967741935
-0.3090909090909091,-0.5277777777777778,0.41333333333333333,-0.4117647058823529,-0.7251184834123223,-0.109375,0.4360655737704917,0.09031838856401464,-0.5490196078431371,-0.4871794871794872,-0.7419354838709675
-0.38181818181818183,-0.611111111111111,0.30666666666666664,-0.47058823529411753,-0.8104265402843602,-0.546875,-0.25901639344262306,-0.2605588044184515,0.1960784313725501,-0.6410256410256412,0.06451612903225845
0.12727272727272698,-0.5,-0.040000000000000036,-0.9019607843137255,-0.7819905213270142,-0.9375,-0.40327868852459026,-0.23456790123458404,-0.3137254901960782,-0.5384615384615385,-0.22580645161290303
-0.20000000000000018,-0.6666666666666666,-0.3600000000000001,-0.42156862745098034,-0.6682464454976302,-0.59375,-0.4426229508196723,-0.17218973359325673,-0.3725490196078427,-0.717948717948718,-0.2903225806451615
-0.3090909090909091,-0.5555555555555556,-0.17333333333333334,-0.7843137254901961,-0.7251184834123223,-0.390625,-0.3508196721311476,-0.4230019493177508,0.11764705882352988,0.1282051282051282,0.19354838709677402
-0.3090909090909091,0.05555555555555558,-0.41333333333333333,0.3823529411764708,-0.6398104265402844,-0.234375,0.10163934426229493,0.4509421702404097,0.15686274509804043,-0.025641025641025772,-0.19354838709677402
0.49090909090909074,-0.75,-0.2533333333333333,-0.7941176470588235,-0.6398104265402844,-0.4375,-0.11475409836065587,-0.15009746588694384,-0.41176470588235237,-0.1282051282051282,-0.09677419354838657
-0.3454545454545457,-0.41666666666666674,-0.2533333333333333,-0.5980392156862744,-0.5260663507109005,-0.59375,-0.5672131147540985,-0.5776478232618558,-0.13725490196078294,-0.1282051282051282,0.516129032258065
-0.23636363636363678,-0.5277777777777778,-0.33333333333333337,-0.9313725490196079,-0.7061611374407583,-0.59375,-0.5409836065573772,-0.6452241715399794,-0.8627450980392153,-0.3333333333333335,0.032258064516129004
0.05454545454545423,-0.611111111111111,-0.30666666666666664,-0.19607843137254888,-0.8293838862559242,-0.671875,-0.36393442622950833,-0.2215724496426219,-0.6470588235294112,-0.512820512820513,0.09677419354838745
-0.16363636363636402,-0.5277777777777778,0.013333333333333197,-0.2647058823529411,-0.6492890995260663,-0.65625,-0.08196721311475419,0.10331384015594836,0.03921568627451055,-0.051282051282051544,-0.2903225806451615
-0.4909090909090912,-0.4722222222222222,-0.14666666666666672,-0.8627450980392157,-0.7630331753554502,-0.546875,-0.4295081967213116,-0.6868096166341786,-0.2941176470588225,-0.1282051282051282,0.38709677419354893
0.018181818181818077,-0.6666666666666666,-0.2266666666666668,0.8529411764705885,-0.7156398104265402,0.046875,0.45573770491803267,0.7231968810916101,-0.41176470588235237,-0.3333333333333335,-0.612903225806452
-0.38181818181818183,-0.638888888888889,0.013333333333333197,-0.392156862745098,-0.7440758293838863,-0.03125,0.5081967213114753,0.038336582196222935,-0.4901960784313717,-0.6410256410256412,-0.5806451612903225
-0.38181818181818183,-0.611111111111111,-0.4666666666666667,0.9803921568627454,-0.7535545023696681,-0.125,0.1081967213114754,0.7037037037037237,-0.39215686274509753,-0.20512820512820507,-0.6774193548387095
0.45454545454545414,-0.6666666666666666,0.06666666666666665,-0.9509803921568627,-0.6492890995260663,-0.546875,-0.40327868852459026,-0.3723196881091724,-0.6078431372549016,-0.6666666666666669,-0.19354838709677402
0.09090909090909083,-0.3055555555555556,0.013333333333333197,-0.2058823529411764,0.10900473933649302,-0.265625,0.2065573770491802,0.29954515919428104,-0.6470588235294112,-0.10256410256410287,-0.5483870967741935
0.05454545454545423,-0.7222222222222222,-0.20000000000000007,-0.19607843137254888,-0.47867298578199047,-0.625,-0.4229508196721312,0.16829109811564535,-0.7254901960784306,-0.1282051282051282,-0.5806451612903225
-0.41818181818181843,-0.16666666666666674,0.2533333333333332,-0.9215686274509804,-0.6018957345971564,-0.109375,0.2786885245901638,-0.22287199480183517,-0.13725490196078294,-0.28205128205128216,-0.4838709677419355
-0.5636363636363639,-0.5,-0.28,-0.6568627450980392,0.8199052132701423,0.1171875,0.1442622950819672,-0.07862248213126577,-0.07843137254901933,-0.5897435897435898,-0.5483870967741935
-0.05454545454545512,-0.41666666666666674,-0.2533333333333333,-0.14705882352941158,-0.6303317535545023,-0.25,-0.17377049180327875,0.012345679012355504,-0.35294117647058787,-0.30769230769230793,-0.25806451612903203
0.5636363636363635,-0.5833333333333333,0.9733333333333332,-0.7450980392156863,-0.6872037914691942,-0.796875,-0.27213114754098366,-0.18258609486682076,-0.5686274509803919,-0.2564102564102564,0.032258064516129004
0.38181818181818183,-0.4444444444444444,0.06666666666666665,-0.2941176470588235,-0.6966824644549763,-0.4375,0.17377049180327853,0.3632228719947932,0.058823529411765385,-0.2564102564102564,-0.4838709677419355
0.19999999999999973,-0.4722222222222222,-0.12,-0.8235294117647058,-0.5829383886255924,-0.46875,0.04918032786885229,-0.36452241715400646,-0.21568627450980316,-0.15384615384615374,-0.032258064516129004
-0.01818181818181852,-0.638888888888889,-0.040000000000000036,0.48039215686274517,-0.6587677725118484,0.03125,0.10163934426229493,0.5737491877843013,-0.117647058823529,0.3846153846153846,-0.5483870967741935
-0.7090909090909094,-0.5833333333333333,0.4933333333333334,-0.9705882352941176,-0.6966824644549763,-0.3125,-0.17377049180327875,-0.4697855750487463,-0.2941176470588225,0.02564102564102555,-0.4516129032258065
-0.05454545454545512,-0.638888888888889,-0.14666666666666672,-0.8431372549019608,-0.7345971563981042,-0.59375,-0.17377049180327875,-0.23456790123458404,-0.21568627450980316,-0.10256410256410287,-0.35483870967741904
-0.4909090909090912,-0.0555555555555558,-0.040000000000000036,-0.8235294117647058,-0.7630331753554502,-0.734375,-0.5934426229508197,-0.3853151397011061,-0.117647058823529,-0.3333333333333335,-0.06451612903225801
-0.16363636363636402,-0.7222222222222222,-0.06666666666666676,-0.5294117647058822,-0.5734597156398104,-0.203125,-0.16065573770491814,-0.2514619883041007,-0.41176470588235237,-0.17948717948717952,-0.032258064516129004
0.09090909090909083,-0.6944444444444444,0.06666666666666665,-0.3627450980392156,-0.5545023696682465,-0.25,-0.37704918032786894,0.0773229369720525,-0.4901960784313717,-0.23076923076923084,-0.38709677419354804
-0.16363636363636402,-0.6944444444444444,-0.12,-0.5784313725490196,-0.6398104265402844,-0.375,-0.24590163934426246,-0.25666016894089694,-0.3725490196078427,-0.1282051282051282,-0.032258064516129004
-0.41818181818181843,0.6666666666666665,0.3866666666666667,-0.9215686274509804,-0.7345971563981042,-0.53125,-0.29180327868852474,-0.5958414554905858,-0.13725490196078294,-0.41025641025641035,0.2903225806451615
-0.3090909090909091,-0.5555555555555556,-0.3866666666666667,-0.8627450980392157,-0.6492890995260663,-0.5625,-0.22622950819672139,-0.5204678362573247,-0.3725490196078427,-0.17948717948717952,0.09677419354838745
